Groups,GUID,ADGRE5,MYLK,CDKN2A,CDK1,MCM4,HMGB2,MCM6,RNPS1,GBP1,MYL9,LCP1,CBR3,MCM3,AIF1,B2M,IL4I1,MCM2,KPNA2,FEN1,CD163,MCM7,SLMAP,ITGA5,SMTN,FABP3,NASP,PSMB9,MYL6,RBPMS,NIBAN1,MYH11,WARS1,MZB1,FOLR2,CTSC,ACADVL,NDUFA9,SUCLA2,THBS4,IGF2BP2,CLEC11A,PRPH,MYH7,ASPN,FMOD,COL12A1,OLFML3,TUBB2B,FBLN5,MB,CPXM1,KRT18,CKM,KRT19,KRT8,MYLPF,COMP,CALB2,MYL1,MYL2,EEF1A2,MYL3,THBS3,FDXR,MDK,MACROH2A2,CRABP1
AYA,STS011,-2.114915502,-0.657187227,-0.422424091,-1.030156928,-1.205226196,-2.297257226,-1.082031463,-1.295287384,-0.228040162,-0.097825857,-2.104575821,-1.700825686,-1.913471737,-1.415395441,-1.727164419,-2.489677598,-1.482640287,-1.496070185,-1.79346122,-1.422158517,-1.201195762,0.812490261,0.080261737,0.243894609,0.656581023,-1.743869127,-2.491287772,-0.636020601,0.168340722,-0.972927886,-0.249804724,-1.52172746,-2.027046174,-1.281642489,-1.854534072,1.272433631,1.579533382,0.366960198,-0.620209847,1.790158244,4.298374944,2.15825484,5.79389197,3.390835701,1.908586144,4.223028087,3.949726813,2.034258891,1.441234815,7.44634965,2.490114185,0.354897941,7.463902642,-0.123494045,-2.058546889,7.48000591,4.229804458,1.96216339,7.457496179,6.711150607,2.808138513,7.113376134,3.873435055,0.19025931,3.356697437,0.820477909,1.727870905
AYA,STS012,-1.660424664,-1.432532389,-0.413535068,-1.924924234,-1.515525437,-1.25596067,-1.128755639,-2.305146555,-0.30392384,-1.278463029,-0.255985618,0.155316278,-1.389625044,0.105053124,0.777287784,0.333926567,-1.470566534,-1.127081868,-1.054428976,-0.126671305,-1.140654926,-0.667244141,-1.686346492,-0.860024943,0.332105902,-1.834036688,0.55510334,-0.776411601,0.022102181,0.259007566,-0.363062146,1.135772721,-1.46824018,1.269092279,1.021263054,1.957553665,1.813623454,1.745152849,0.86712596,-0.270265634,-0.979773045,-0.995415976,2.626243741,1.211906459,-0.165285431,-0.019951652,-1.163457563,1.492411474,0.007107907,4.42626517,-1.257301442,-1.893096499,4.699566902,-3.050041475,-2.111527605,5.568173139,1.862928677,-1.358559688,6.039591902,4.147563285,4.371502952,4.043517688,0.485920959,0.633756407,2.604575807,0.006578279,-3.074279669
AYA,STS013,-2.397502303,-0.90006533,-0.151665069,-1.843386277,-1.530141293,-2.675893741,-0.942308719,-1.36763983,-1.494797239,-0.323691781,-2.193747794,-1.668424016,-1.849191411,-1.873926892,-2.377116412,-3.544031368,-1.458106843,-1.833719308,-2.197520942,-2.00727102,-1.240967188,0.179855911,-0.765665905,-0.029086695,-1.446491071,-1.948517962,-2.210472964,-0.67527757,-0.677455604,-1.43389367,-0.4524634,-1.879900568,-1.03458009,-1.140746082,-2.098705884,0.51126663,1.093146934,-0.108549355,-0.673474965,2.210304341,4.229708111,3.082493796,3.890205454,2.585579763,2.02829446,3.473655488,3.84594842,2.058709159,3.175573762,4.597252663,4.20491719,0.559236143,4.335064856,-0.172677759,-1.973276796,4.593439706,2.543098606,2.703922999,5.707666821,5.809700908,0.421010797,4.398831543,2.920963008,1.415745367,2.542722229,1.091650062,2.267446588
AYA,STS014,-0.950779203,-0.608991824,-2.944351533,-1.618879297,-3.204154228,-1.652796905,-2.220612102,-2.282241065,0.397698193,-0.451991411,0.227581695,-0.184232634,-2.460344768,0.610628585,0.361211602,-1.610275286,-2.994287644,-1.554280056,-2.091772691,-0.598378379,-2.258474607,-1.463771436,-0.686264327,-0.634764755,-1.872796114,-1.564566645,0.476483536,0.018661854,-0.855536246,-1.144673451,-0.446000088,-0.370807383,0.083074572,-0.483291148,-0.878489502,0.585977655,0.280146997,-0.087385216,0.780261771,1.453987774,2.534622687,-0.015058814,1.547712828,3.066720571,1.910152711,1.718667743,3.802119261,0.456517837,2.850921742,2.430026119,3.175794264,0.160052362,1.989678456,1.095159512,-0.341263641,1.910925777,3.147498723,4.991174188,2.204788718,1.550904061,-2.301712732,2.826073166,2.862967317,-0.21869913,3.015165348,1.590010182,1.443864652
AYA,STS015,-1.138232811,-0.141683189,-0.940043827,0.329857155,0.150058325,-0.060727569,0.186744294,0.370765148,-2.320751256,-1.1035679,-2.28706094,-0.048535733,-0.036883714,-2.251314081,-2.175772838,-2.402905584,0.044719571,-0.68901014,-0.034905498,-1.863442192,0.037927698,0.326195364,-2.280037613,-0.514232745,-1.218274336,0.121034509,-1.896258611,-1.755374865,-2.72158345,-1.729860943,-0.158889563,-1.12216,-1.166311006,-2.599068375,-1.667584339,1.549742735,0.825817869,0.580668817,-2.405953055,2.147318703,1.476692541,0.752635694,-1.287681963,-1.666014607,-1.182396124,-1.367085404,-0.467396057,2.643518615,-1.873617643,-2.703188469,0.522710597,-1.106285016,-3.09175523,-1.058191703,-0.226975902,-2.708057049,-1.778459459,-1.071887001,-3.214181652,-2.141284527,2.721611159,-2.169226227,-0.05420371,1.267307108,1.448164872,2.911099231,4.141925155
AYA,STS016,-2.152302711,-0.417823296,-2.012834172,-1.852182684,-0.247138974,-1.769036897,0.076416861,-1.264779587,-1.364968567,-1.515682467,-1.280447487,-1.384048728,0.047625202,-1.110129837,-1.612074447,-0.82354699,-0.528278266,-0.612648582,-1.157122842,-0.437628786,0.217022373,0.123389084,-1.645729679,-1.196607068,-1.663643662,-0.153081567,-1.978021893,-1.630525779,-1.490241345,-0.818073983,0.653644479,-1.5230428,-1.211604041,-0.580737742,-1.224837019,2.124699347,1.444215426,1.720700565,0.769665947,2.080776401,3.396730111,3.356079742,1.282957312,1.291157518,1.2299998,2.658860715,0.159776563,1.010971564,0.32195046,-0.54427791,3.956813618,2.297397367,0.875075173,5.153633436,3.972593572,0.331030035,2.261296816,0.457916041,1.079611963,-1.466337578,3.582323183,0.908046618,3.253919795,2.125087812,2.094847066,1.80627197,2.966033273
AYA,STS017,-0.820216404,0.190620906,0.483084995,-2.115340417,-1.004180009,-0.606380942,-0.887462606,-1.170088639,-2.400201764,-0.624653852,-2.212411102,-0.110035629,-1.134397089,-1.734065034,-2.716669692,-2.451434636,-1.452289151,-0.26739989,0.474890828,-1.268056127,-1.323712939,-0.013925024,-2.088544062,-0.837386332,-0.141653819,-1.377026282,-1.596069393,-1.255153432,0.389115412,-1.235086849,-0.132802152,2.790175584,-0.922619221,-1.803433662,-1.217006236,1.605694068,2.983913997,2.031575197,2.273514509,2.502559841,-0.410216589,-0.925546527,-2.032620008,1.928755412,1.415857285,0.198531894,-1.173430089,1.336039466,-0.725705094,-0.790551882,-0.12321482,-1.231154279,-0.175284831,-2.01297038,7.9120135,-0.053676966,2.104529227,0.423434349,-0.79662358,0.030889397,-0.250271517,-0.338807215,0.2644362,2.304665819,1.860090713,0.335162421,-2.66391842
AYA,STS018,-2.161600355,-1.63314042,-0.12590224,0.323880431,-1.517243058,-2.703610855,-4.262383793,-2.396034041,-0.511275545,-1.388658432,-2.041370406,-1.291297575,-2.236002011,-1.783464487,0.268238453,-1.531517929,-1.837810664,-1.200142128,-2.372659344,-1.447071117,-3.832599383,-1.778026054,-0.468384309,-1.228929419,-2.139756308,-4.081311501,-1.475951844,-0.515057951,0.296031202,-0.96341105,-0.843334938,-1.341956635,0.241363488,-1.271961082,-0.11796722,0.058122754,1.183248806,-1.845290939,3.862193482,1.688783967,2.481643926,4.334736769,-0.449469859,2.80660016,3.40959352,2.909828103,4.183439858,2.411156278,1.705765476,-0.05872474,1.689440706,1.580403644,-0.814828141,1.400966886,0.772421228,0.263212718,6.032989731,3.721969493,-1.173517097,-1.392810153,1.207656076,0.000441485,2.986379169,0.123192202,1.684683714,-0.381152136,-0.792456778
AYA,STS019,-2.464231671,-0.605371824,-0.407403734,0.540403101,-1.79358806,-1.858374073,-2.133031499,-1.120577543,-1.223149003,-1.541799657,-2.476189954,-1.751953032,-2.072500596,-1.941087199,-0.01724045,1.09585369,-1.921442275,-1.407448246,-1.386070169,-1.30038977,-3.436791535,-1.534561881,-0.700385686,-1.069349316,-2.658430919,-1.0572506,-2.050987775,-0.8134062,-0.789126306,-1.293035808,0.103728173,-1.938630983,-2.582516147,-1.449709497,-1.170914932,-0.168509802,0.663419411,-0.284828387,1.02897888,1.656465798,3.375549538,4.390825347,1.500439978,4.111305592,3.428222377,4.219827876,4.677783841,1.63505208,2.598022791,2.519229056,1.290982933,0.085005364,2.273506528,0.611614421,-0.461074684,2.141520471,4.536622438,1.913455669,2.711264585,2.034398224,-3.851004739,2.434184207,3.077453448,0.985741549,4.043035773,1.517685492,1.548631367
AYA,STS020,-0.396527414,-2.882683677,-5.606581236,0.770122824,1.166084837,-1.206057608,1.144777733,-1.328774663,-1.937220562,-3.111546728,-0.085656059,-0.874256159,1.150733249,-1.99990368,-1.049044399,-1.233976221,1.028105146,1.995935911,0.793528417,-0.197502528,1.316453757,-1.499415573,-0.618598492,-1.433131016,-3.287060437,-0.154546182,-1.462229272,-1.978320686,-1.816932507,-1.399367669,-1.772306505,-0.67835839,-0.697396869,-1.040258646,-0.079491713,1.76579841,0.787841812,1.836268342,-0.007619333,1.257179998,1.45674901,0.534242026,1.355171144,0.053706865,-0.730947563,0.204710776,-1.373930383,-4.338143172,0.528779143,0.81084558,-0.241595529,11.58026402,0.835528785,4.217459941,12.16025396,0.571264474,0.15819059,0.864356424,1.210715764,0.555999066,-0.945162323,0.829371774,0.370384542,3.454136245,1.624139521,-0.232187923,0.280253906
AYA,STS021,-0.182553556,0.193985134,-0.698614316,-0.436139764,0.328530207,0.474786437,0.359202171,-1.821326555,-0.809000298,-0.614200766,0.411535239,-0.660332988,0.459951474,-0.453305358,-1.13383049,0.398865113,0.386456231,0.772774871,0.462357602,-0.2885442,0.579431635,-1.0802777,-0.756062629,-0.871339171,-2.986891307,0.037499575,-0.950182384,-0.989219224,0.07722959,-0.180271991,-0.26004501,0.018725666,2.292688235,-0.092526439,-0.175099821,1.589623782,1.221570711,1.247519441,0.954631457,0.586561773,-1.084412758,0.830184805,-0.283695516,-0.009740564,0.089879977,-0.804861148,-0.180217269,1.178487579,1.073402955,-3.900587266,0.021453534,0.764492033,-3.382741916,4.057646754,2.285572092,0.189057239,-1.640438859,1.672635887,-2.730872085,-2.077477544,0.797080542,-3.243577989,-1.237240648,0.753050228,-0.002622935,0.21302973,-0.915166988
AYA,STS022,-1.732694178,-1.982597631,-0.945314096,-1.792423394,-1.327178197,-0.432759512,-1.419489184,-0.254887665,-1.551173246,-1.989699781,-0.694163291,-1.806715206,-1.005155775,-1.281350321,-0.132175563,-3.166447409,-0.744827764,-2.182357896,-0.516616211,-0.148511001,-1.108538328,0.486729243,-1.718128878,-1.014470566,2.18949824,-1.044129989,-1.718336708,-1.833688272,-2.422347916,-1.233078578,-0.024031739,-1.381907993,-2.996571172,-0.493989518,-1.337930816,3.145511794,1.973013453,2.294528185,1.973466119,0.905316816,-0.499031234,2.511968712,5.908739776,0.905783967,2.016919254,0.323927848,1.373849142,0.888029407,1.902586009,7.504017451,0.0340376,3.26323664,7.465143041,5.967728295,5.418494578,6.054801116,1.830940278,0.408961609,6.756462687,6.801167274,4.840618894,7.842271458,1.322063143,2.904138408,1.219214145,2.673935018,1.283886656
AYA,STS023,0.890745212,0.546324178,-0.468786619,-0.856123929,0.34203464,1.281830645,0.121431271,1.265177951,-0.214588099,1.754137199,3.395866203,-0.548137406,0.516282933,1.619617476,1.255057273,0.199852382,0.075451675,0.691706059,0.68050647,1.526196463,0.019700739,0.941290265,0.511397034,-0.006011121,-1.330875434,0.804756906,0.078419058,1.29365979,0.168632318,0.414987077,0.221015681,0.138929557,0.276675631,0.196751905,1.689064907,-1.250106044,-1.612223761,-1.175537166,-2.110205311,-0.020127909,1.035095432,-0.193459543,-2.373694601,-2.936620825,-1.984835146,0.711421435,-1.249806586,-3.405509087,-1.188606165,0.518685011,-0.594586016,-0.323551096,0.674580646,1.335037721,-1.37179022,0.200954061,-1.286889154,-0.312002843,0.546716911,0.279811242,-0.535946536,0.492715786,-2.210308456,-2.220089468,-3.599795292,-1.76557753,1.773531343
AYA,STS024,-1.707260068,-0.705775203,-0.803239563,-1.208897414,-1.491565505,-2.493611297,-1.52040792,-0.573189029,-0.147901831,-1.60818099,-1.372500112,-2.702465877,-1.427873186,-1.700270365,-1.785881731,-1.493652818,-1.059816651,-0.832967432,-0.79550424,-0.907710251,-1.140868697,-1.042044274,-0.962581072,-0.060323678,-3.140499043,-1.254952081,-1.545988716,-1.049745746,-0.845364539,-2.417110136,-1.587783312,-0.046431427,-1.436181669,-1.759501912,-1.616343369,0.530820339,0.47466437,0.866279508,-0.54047991,1.986966249,0.689854024,-0.039848384,-1.520288419,0.304464471,1.021328406,2.117176539,3.328495835,1.479671164,2.100156748,-1.984166917,1.082035864,2.924969951,-2.953294548,3.02377118,3.491772605,-0.565905266,1.628914424,1.339349,-2.451801876,1.174822826,0.396003528,-4.237126405,1.763427553,1.506136779,0.752256905,2.046316078,4.617867612
AYA,STS025,-1.980141313,-2.59628779,-1.134048988,-0.695243628,-0.847357106,-1.609355183,-0.708352885,-0.478033652,-2.738612294,-2.423271435,-1.605108239,-1.100859314,-0.958127515,-1.153121383,-1.146663157,-2.780884937,-1.269011813,-1.418404271,-1.357109831,-0.622042329,-1.220729373,-0.018903336,-0.925036035,-2.297731023,1.702002256,-0.522540989,-2.200773553,-1.650527183,-1.720242816,-0.610528506,-0.595961843,-1.607762414,0.2954581,-0.835931148,-1.756103037,2.935056983,1.27227548,2.158908597,0.416089466,0.209232143,-0.723484502,5.567064207,7.057372804,2.355214812,0.855044296,0.783283997,0.889077245,3.052175993,1.108209473,7.560096797,0.762135736,0.802875756,8.693973824,3.62952814,2.662697775,8.017556205,2.219804072,0.079102623,8.256956102,7.041135009,5.65204331,7.731503048,1.880715944,2.308919472,1.138432343,2.491356924,1.881557563
AYA,STS026,1.095298962,3.55191614,-2.425689612,0.47565718,-1.095079694,0.83480086,-1.06389596,-0.836615627,0.2032975,1.718687181,-1.225136981,-2.244336361,-0.655018292,-1.621032608,-0.377078747,-1.860652825,-0.41578373,-0.357620535,-0.657163566,-0.447438682,0.20477975,2.705299321,0.045528744,0.968564732,0.178596179,0.427864309,-1.96362945,0.726136329,2.130549342,-0.288061986,2.436054674,-1.733311552,0.187532475,0.499428112,1.127659613,0.82508742,1.963679736,0.185141789,0.086167062,3.647196965,1.188784506,4.250082818,-4.001901042,1.143299983,1.915088236,1.055506886,2.642121481,-5.028665521,2.39022094,-0.642307524,0.442117913,0.016805179,-0.756840941,-1.694755346,-0.385565794,-1.569319303,-0.275783466,2.053813736,-0.833738671,-0.929312554,1.991529348,-0.635402782,1.976578953,2.706043205,2.801769243,4.490893569,-3.970768032
AYA,STS027,-3.177735852,-0.561404774,-1.394878182,-1.425868513,-1.554470454,-2.070357486,-2.348024906,0.963844171,-0.844402869,0.17830703,-2.948593345,-2.034360447,-1.885049778,-1.667250241,-0.36199257,0.990096926,-1.317046798,-0.516598576,-0.486889277,-2.376428146,-1.898435993,-0.814293243,-0.324424676,0.181125438,-1.154461843,-2.099392052,-1.696443299,-0.150234645,-0.118645281,-1.265245941,0.767152993,-1.576196175,-2.926458807,-1.692709012,-0.655412066,-0.651249672,0.900920871,-0.749341343,3.244877641,1.55473712,1.809796261,0.269178029,-0.61315025,1.963509492,2.24663415,3.095390503,4.480120152,2.663978635,1.504417784,-1.039808693,2.552574924,4.661702658,-0.453476094,-1.960128223,1.425848809,0.221456983,3.177815756,4.258567137,0.602562711,1.331153826,-2.680173503,-0.344445834,2.08997936,0.583646914,2.692743714,-0.315325104,4.679179369
AYA,STS028,-1.252957596,-1.107432159,-2.169399145,-0.947810301,-0.958946622,-0.773518459,-0.694584943,-2.005468902,-1.423562469,-0.186764885,-0.045607745,-0.326478645,-0.577346088,-0.385884952,0.045656451,0.058877124,-0.938758763,-0.565851028,-1.019515676,-0.210865599,-0.755145469,0.324862429,-0.432269665,-0.717048043,2.796084531,-1.190006151,-0.427479401,-0.30592604,-1.189043583,-0.769283995,-0.69896958,-0.087504513,0.212945368,0.20458525,-0.150282985,3.184402247,2.79582122,1.479345068,3.810650819,-0.816607761,1.612148168,-0.551719849,7.079921224,2.498367193,3.268059867,2.028927423,-0.17342808,-1.209841041,0.475734416,8.631904749,0.169730968,4.902105791,8.228406932,5.236625195,4.873775343,8.261521599,3.546580912,-0.776738258,8.935155623,7.681551162,4.705087558,8.26264482,2.441989567,0.782554563,-0.217061124,0.270449508,0.331626875
AYA,STS029,-1.742901386,-2.596515657,-1.133124672,-1.045779187,-0.33229472,-2.270954397,-0.510325577,-2.210302381,-2.746338838,-2.088135395,-1.127211941,-2.299232497,-0.457810868,-0.678222949,0.124273462,-0.931634351,-0.001385485,-1.429080976,-1.050584066,0.254024104,-0.094976285,0.497986973,-0.734573121,-1.764708918,-0.397144482,-0.366577591,-3.047149526,-1.867814056,-2.528893664,-2.090024187,-0.774744027,-2.18357526,-1.996164591,0.572307655,-0.213659554,1.419644664,0.218025134,1.405277078,0.310456423,2.420346016,2.279219311,3.638071766,1.361958537,-0.178462665,-1.277969551,1.552750399,0.253680643,2.700868198,3.262165089,3.292930489,1.706421028,0.422202914,2.841516652,2.803696093,1.36381304,2.253869738,0.741029855,2.543390405,3.37501078,2.292058144,4.001742815,2.778448725,3.133315594,3.820487118,0.723718007,3.466525027,3.839586817
AYA,STS030,-1.850778265,0.294232503,-1.623626168,-1.73890704,-0.958160091,-1.223764003,-1.574911575,-1.026050428,0.427360238,-1.319626927,-1.020681749,-2.861010379,-1.07442662,-1.723143004,-1.039607822,-2.291340652,-1.459995899,-1.162410036,-1.151255029,-1.475806182,-0.920068586,-1.295249827,-0.612412242,-0.486559484,-2.826991974,-0.791176142,-2.437050399,-0.99819342,-0.4649846,-0.094978577,-1.215792599,-1.406184933,-0.834943916,-1.670396247,-2.02933307,0.400349942,0.329388499,0.321378118,1.606717485,1.554784064,2.305277687,0.107408623,1.483414988,4.242751325,2.666624008,4.194815127,4.423507489,1.697607646,1.01315393,-0.055525196,2.819429995,1.390012215,0.199093084,1.666509143,1.214447836,-1.062880508,2.050686274,2.397406355,0.77471259,1.385035523,-2.631967031,1.164796993,2.510629231,0.226377714,4.098274157,1.452823817,0.843086641
AYA,STS031,2.080491877,4.316122426,0.892286698,0.199819441,0.894770148,1.009637809,0.776573248,1.852229579,1.298903953,4.097636153,-0.52598411,1.731098171,0.847383622,-1.119438099,0.146573106,-0.366288406,0.477909288,-0.040270072,1.392628266,-0.937769984,0.391100578,4.044121365,2.90019078,4.699267925,2.119062929,1.196980049,0.186978485,3.371564414,3.465194257,1.483100523,4.401965904,-0.259144512,0.112377482,-0.277314672,-0.743259815,-1.1808527,-0.938374582,-1.37866488,0.330681443,-1.98228122,1.036596842,0.133165003,-1.378336642,0.070845056,1.726427377,-1.237578782,-0.596812027,-1.481734999,0.283935048,-1.612166942,-1.73271448,1.363675674,-0.712360463,-1.652528274,0.600235347,-0.044696927,-0.837379931,-2.553310545,-0.801099698,-1.980272303,2.02163642,-0.100716917,-0.221077689,-1.799663457,-0.965377994,-0.237457451,-1.503331533
AYA,STS032,-1.788676971,-2.493522685,-2.128043724,0.035339038,1.227825109,0.316051648,1.212564372,-0.336274461,-2.087788542,-2.013861977,-1.948192401,-1.963190232,1.319167246,-1.119713047,-1.538540259,-1.201896922,1.458569516,-0.38061214,0.716007239,-0.790519798,1.334106707,1.599059446,-1.687098294,-1.295213158,1.752090777,0.579205754,-1.910674952,-1.018783512,-1.705862157,-1.358415671,-0.43562604,-1.476840087,-2.538429883,-1.582999439,-1.028460203,1.472997595,1.653202372,1.659946897,1.64407879,2.53962527,0.356994991,3.457399874,6.52239922,-0.396889664,-0.26737937,0.621767814,-0.89750459,0.936702727,-1.224705588,8.14034499,0.371436525,-0.672250824,7.427016936,0.564422525,-0.497716057,7.442000884,-0.167847228,-1.876076355,7.643758902,7.159941169,4.698975754,7.030873562,1.397183471,1.533116991,1.398492661,3.009985665,3.891639938
AYA,STS033,-2.302042387,-0.080836168,-2.127378499,-2.674817825,-1.451809673,-2.151420817,-1.72001017,-2.369530926,-0.042135615,0.839334045,-3.120365945,-2.127412391,-2.355602574,-2.625201979,-2.134659583,-3.294494737,-2.059357697,-1.19349787,-1.431899983,-1.875987626,-1.228997064,-1.341930526,-0.006632584,0.378267439,-2.167713705,-1.637160617,-2.622336136,-0.471879977,-0.678183604,-0.701854499,-0.596711844,-1.785696872,-3.855193192,-2.503814117,-2.848757949,-0.042823927,0.511650625,0.119021022,-0.442256586,1.690073894,3.000664457,0.867712854,-0.971270765,1.275665137,1.794476217,3.555696802,4.206548417,0.85910162,1.885725314,-1.618975833,3.231784692,-4.797709427,-1.390870594,-0.880171174,-0.54110529,-1.805770854,1.919265433,1.701611972,-2.069481792,-1.24085129,-1.725596286,-0.617286181,1.956063258,0.814512664,2.426047032,1.181703735,4.510451362
AYA,STS034,-0.174445287,-1.581543746,-1.540173676,-1.476683446,-1.20100557,-2.061300821,-1.701967268,-2.274570463,-1.134808974,-2.324564483,1.35202196,0.712864873,-1.666929269,4.343773593,-0.01241863,1.229770294,-1.185510107,-0.024653025,-0.855064951,2.134722938,-0.703305005,-1.70792227,-0.666647641,-1.88990397,-0.848846177,-1.218255916,0.510527922,-1.13801951,-0.25005644,-0.03500319,0.634804555,0.134104353,2.915768584,3.033047657,1.021126725,0.874790241,0.683251767,0.305240659,1.463901216,0.16824947,-0.555448311,3.707739614,-0.206358902,0.716863407,-0.617232443,-1.660091315,-0.507001641,-0.601443694,1.042769952,-2.621167463,0.938208281,1.392695639,-0.461133744,1.664184252,0.580891783,-0.832459668,-0.010514092,3.326037494,-2.702452371,-2.735342487,-0.872548603,-1.451062751,2.138196239,1.949782174,1.160326737,0.272941015,1.629195142
AYA,STS035,1.555685613,-0.139790725,-1.162265154,-2.128197628,-0.563019964,0.820251217,-0.759915356,-1.584919579,-0.592470268,0.395381534,2.57865486,-2.088718335,-0.561486866,1.73744209,-0.969833112,0.541806834,-0.80673927,-0.046324077,-0.376477729,0.731649593,-0.655245744,0.656879398,-0.404785427,0.021360467,-0.193414661,-0.737349664,-0.000792596,0.002007146,-0.553445754,0.320689653,1.131913259,-0.850047577,1.208981815,0.067101398,0.51481805,0.63088404,0.643772238,0.365226157,-0.24449956,1.653282954,-0.209748678,0.885838734,1.192376518,-1.236008912,-0.450984047,-0.356290864,-0.066594073,-1.94038176,-0.196413428,0.368692389,1.385215607,0.46322102,-1.452817634,-1.202135489,0.585361843,1.128091453,2.103168453,0.887439496,-2.172395812,-2.414677928,1.489942528,-0.51820937,0.273223267,0.8484803,2.991779524,2.773412023,1.899183441
AYA,STS036,-2.09972519,-3.788970323,-2.338683952,-1.025153645,-0.427209457,-0.17771383,-0.597694139,-2.063291927,-2.679226123,-3.164200679,-1.259398321,-1.633599067,-0.14857478,-0.106049227,-1.522239145,-1.569094659,-0.273628186,-1.353317025,-1.451436932,-0.88005266,-0.064176233,-3.436845138,-0.807548425,-0.815029779,-0.88100741,-0.591151893,-1.354477522,-2.219412314,-2.494682767,-1.930403974,-2.505488445,-1.467773396,-0.33535101,0.07051338,-1.045400132,0.761218974,-0.046843526,1.602414958,0.968833889,0.526675116,-1.203227424,3.162013474,4.620080589,1.308540308,1.894888421,-0.264304696,0.444356256,3.071987626,3.03661603,6.265962231,0.749939839,-1.67655218,6.554758584,0.686358618,-1.943064023,8.523417342,1.918997138,3.167824312,8.018164492,6.470708147,4.110810667,5.699365773,1.520295462,2.037182375,0.136095885,3.890523617,8.8667644
AYA,STS037,2.549201296,4.805934054,1.17232787,-1.039978259,1.969391982,1.071425793,1.60234153,-1.222935432,1.76416422,4.103589734,0.266081416,1.015833628,1.765948867,-0.219801784,-2.565433493,0.536063087,1.946976085,-0.157093311,0.679711288,-0.663308646,2.033565504,3.944523847,2.029663724,4.176945537,3.431849578,0.41470578,0.022733446,2.762480028,3.662856201,1.363769084,4.774370735,-0.721639867,0.252379696,0.150978279,-1.617042593,1.062013798,1.159093545,0.303720751,0.211794677,-2.735214177,1.578772013,1.912600066,-0.258452079,0.970239179,2.982060911,-1.64687136,0.49062661,-2.402648651,1.333293174,-0.201711721,-0.809803347,-0.404458124,1.068848856,-1.729733578,1.139045937,-0.152552559,0.089677875,-0.113948461,-0.174746172,1.237032913,2.139381017,1.024685108,0.027970762,1.91265872,0.79046431,0.425227739,0.36574074
AYA,STS038,-2.462199021,-3.481929024,-0.225602573,-2.355937955,-1.743184286,-1.892413202,-1.035004639,-1.1421891,-3.304021639,-2.610492545,-1.245432084,-2.046698701,-1.644425243,-0.277027944,-1.176759301,-2.536180306,-2.061064556,-2.276748021,-1.716138158,-0.222138285,-1.549403917,-3.195512451,-2.649447063,-2.757349287,-1.94263906,-0.427349079,-2.125779777,-1.894718327,-2.102731056,-1.061893677,-1.562522009,-1.731391992,1.647818307,0.454778291,-0.303334186,0.980699132,0.924998377,1.19920294,-0.756864823,-0.607775232,-0.722221768,1.224170073,0.858491313,-2.801314013,-2.921139851,-1.480683877,-0.929456133,-0.225965909,0.004634505,1.855067772,-1.089926731,-0.131800919,2.074375328,1.566970525,-0.179454602,1.714254231,-1.605935024,-0.036763802,1.734485375,0.704202626,1.548194679,1.31442912,0.131816751,1.873074279,-3.1153363,3.82479992,4.167738969
AYA,STS039,-2.37890949,-3.659446512,-2.596262306,-0.828263446,-0.751893702,0.644505836,-0.763382726,-0.698327383,-0.737478294,-2.830268503,-1.709733369,-2.116230387,-0.562377924,-0.791458355,-1.300090221,-1.278457411,-0.961763834,-1.031931865,-0.2667604,-1.077558785,-0.818849176,-0.741421518,-1.850097572,-1.435541891,1.823246031,-0.079011257,-1.378840381,-1.803672814,-4.047296034,-2.056705635,-1.974585925,-0.911336043,-1.219697261,-1.06837126,-1.497428241,1.989696721,2.104521242,1.632508942,-0.141731276,-0.329352136,-0.391978619,1.639722645,5.693081738,-1.092420543,-0.18920523,-1.286956739,-0.024224153,1.302002118,-0.16654163,6.69411762,-1.051297207,0.728010716,6.427480774,4.240863303,0.166285144,5.947510895,-0.330768964,5.695134677,6.68840194,5.811637601,3.664554701,6.926506508,-1.086296049,1.464434727,2.765523206,2.223146478,2.356461301
AYA,STS040,-2.39581868,-1.775196208,0.824555244,-4.219998182,-2.498522147,-1.945917538,-3.546718345,1.016955353,-0.952980469,-0.059805003,-2.077388786,-1.097900816,-2.41657621,-1.136010328,-2.111360592,-2.231980808,-2.45312044,-0.95452412,-1.674153921,-1.774206296,-1.977984135,-1.475906516,-0.491430736,-0.026287386,0.158101103,-2.176822948,-2.104899699,-0.207519477,-0.936294574,-0.296587723,-1.224945424,-1.204687219,0.184792641,-0.706082618,-0.436862307,-0.685843964,0.408643529,0.133603231,6.286506842,0.671486748,2.351982437,-0.327679956,-0.501460296,5.685977559,4.288832289,4.060669892,4.99712705,2.30814161,1.952657955,1.358149505,2.687698273,5.91904527,-0.101831895,-0.862810006,1.849609828,0.804337936,5.608721738,3.235094579,-1.206136792,1.48206066,-1.716162778,1.239892566,3.671074141,-0.331581842,3.724664942,0.605581467,0.194385429
