"Groups","ADGRE5","MYLK","CDKN2A","CDK1","MCM4","HMGB2","MCM6","RNPS1","GBP1","MYL9","LCP1","CBR3","MCM3","AIF1","B2M","IL4I1","MCM2","KPNA2","FEN1","CD163","MCM7","SLMAP","ITGA5","SMTN","FABP3","NASP","PSMB9","MYL6","RBPMS","NIBAN1","MYH11","WARS1","MZB1","FOLR2","CTSC","ACADVL","NDUFA9","SUCLA2","THBS4","IGF2BP2","CLEC11A","PRPH","MYH7","ASPN","FMOD","COL12A1","OLFML3","TUBB2B","FBLN5","MB","CPXM1","KRT18","CKM","KRT19","KRT8","MYLPF","COMP","CALB2","MYL1","MYL2","EEF1A2","MYL3","THBS3","FDXR","MDK","MACROH2A2","CRABP1"
"OA","-0.50327663"," 4.32717771"," 1.57309346"," 1.91464669"," 3.55635288"," 2.03872629"," 3.45447555"," 1.84750190"," 1.30525459"," 3.11720289","-1.26330521"," 0.97870364"," 3.10860615","-0.91217949","-0.24910820","-1.23859148"," 3.54981406"," 1.36437777"," 1.76727897"," 0.40585116"," 3.40187318"," 3.38448509"," 2.58488881"," 1.59700970","-0.13213564"," 2.71286783"," 0.29221334"," 1.90045695"," 1.96039346"," 1.27033974"," 4.74490801"," 0.36119477","-1.53586191","-0.18551223","-0.99365937","-2.28148302","-0.70912580","-0.10840125","-0.78091813","-2.95503098","-1.07169341","-1.33968480","-2.78453627","-1.52050305"," 0.67470417"," 0.31982383","-0.73989984","-0.79183379","-0.78508851","-0.87616079","-1.34150868","-0.09065535","-1.94214226","-0.32249313"," 3.57095248","-1.50450570","-1.14054616","-1.71617884","-1.40836626","-2.83629050","-1.01740262","-2.82245662","-0.11120199","-1.05892487"," 2.02451394","-3.97984695"," 0.25621703"
"OA","-0.79641960","-3.28533517","-4.82402472"," 2.48444275"," 0.97007196","-1.13088085"," 0.75161348","-1.45317071"," 0.57662726","-0.41678808","-0.02565246"," 0.04143933"," 0.71229671"," 0.64164703"," 0.52024863"," 1.42061163"," 0.72712729"," 2.38818638"," 1.18532574","-0.27669762"," 0.73727105","-1.77385567","-0.38146593","-1.16014382"," 1.04357804","-0.56299221"," 0.23440743","-0.30030807","-1.37994218","-0.60306224","-2.75172844","-0.16003928","-3.40866799","-1.01783810","-0.67311390"," 0.69177408"," 0.91224361","-0.50153939"," 1.00921226"," 2.24524130"," 0.36971918","-2.70051475"," 0.73791515"," 1.37582655","-0.62180439"," 0.04443230"," 0.06138625","-2.29148072","-0.75316805"," 4.19887689","-2.00839730","-1.54252537"," 5.05722466"," 0.04988534","-0.88190233"," 4.38925125"," 0.80333803"," 2.06868441"," 4.35879397","-2.79172056"," 1.73889391","-3.10732836"," 1.24739892","-0.52804802","-0.22221429","-0.70596232","-0.74062079"
"OA"," 0.004523698","-0.478899803","-2.225322589"," 0.637459171"," 0.072074105"," 0.540513731","-0.061926050"," 2.004617431"," 0.830883361"," 0.663924208"," 0.778152660"," 0.901183413","-0.368869301"," 1.259666227","-1.211227208"," 2.846128265","-0.282509755"," 2.489843568"," 0.386963671"," 0.754300553","-0.813464666"," 0.143226863"," 1.585425670"," 0.663898814","-0.518619855"," 0.136699895"," 0.977103869"," 0.898008495"," 0.205883881","-0.238743019"," 0.942798775"," 0.352200498","-0.288072276"," 0.924917205","-0.246828738","-1.780515544","-1.479229464","-2.051092978"," 0.031473692"," 2.022742943"," 2.261571829","-2.366397408"," 2.278779850","-2.123178380","-1.286300563","-0.037420896"," 2.011707185","-1.545106128","-0.887972773"," 5.241600901","-0.735347402"," 1.623239722"," 5.277467379","-0.986315710","-5.097734702"," 6.001316190","-1.257009722"," 0.474837358"," 6.438101494"," 4.310260454","-1.137060614"," 4.645683729","-0.623991153","-3.085066217","-3.617586951","-1.620448604","-0.855098825"
"OA","-0.1240884"," 0.4432671"," 3.1266056","-0.1551284","-1.1978990","-1.3911950","-1.3737873"," 0.2564910","-0.6230800"," 0.3884260"," 0.9176812"," 1.2253290","-1.8275435"," 1.8968309"," 1.1125744","-0.5734983","-1.0032364","-1.3265683","-1.6835856"," 1.9766753","-1.3403601","-0.7669748","-1.1146219"," 0.5345767","-0.1729069","-0.8255708"," 0.1760918"," 0.1891129"," 1.1851263","-0.3379263","-0.1701437"," 0.4111084"," 1.8570659"," 2.7807398"," 2.9078826"," 1.4936345","-0.7533191"," 0.4926799","-0.2649717"," 0.8389944","-1.2993622"," 3.3642723","-0.3507450"," 1.6121570","-1.2395462","-1.3330064"," 0.2255266","-2.5883057"," 3.7931039","-3.0737607"," 0.8019399","-1.1768320","-2.8340755"," 4.5698184","-0.2202967","-2.2583341","-1.2597685"," 3.4430618","-2.3747904","-0.7967852","-2.9037594","-1.2870478","-1.7237366"," 1.0040390","-2.2456012"," 0.3079498"," 4.2222628"
"OA","-1.12744742"," 4.82932436"," 1.86947401"," 0.22664398"," 2.06595034"," 1.56588779"," 1.92254181"," 0.05211658"," 1.04001626"," 4.05420624","-0.32787253"," 0.90568224"," 1.90298539","-0.91214447"," 0.50658846","-0.92171754"," 2.09625416"," 0.49822976"," 2.54784868","-0.36465837"," 2.22678538"," 4.45205550"," 3.21858210"," 3.99532584"," 3.74348514"," 1.74717186"," 0.60262697"," 2.72210458"," 2.45342718"," 2.28552037"," 5.06647524","-0.18240973","-2.67806564","-0.28607646","-0.94141870"," 0.12063437"," 0.31158911"," 0.19881936"," 1.12413704","-0.77102567","-2.01471954"," 1.73010577","-1.53024880"," 1.83900135"," 0.38819404"," 0.11486794"," 0.21950423","-0.86529307"," 0.30308822","-0.83189735","-1.51912254"," 0.34490507","-0.90504722"," 0.69766587"," 4.05736162","-1.60817901","-0.20525039","-1.69666071","-0.58484332","-2.08686769","-0.56965224","-1.29527861"," 0.51651877","-1.08327182","-0.69861596"," 0.74770476","-2.09499135"
"OA"," 1.56473937","-1.95317123"," 0.79493887","-0.14153988","-0.38009031"," 1.07327682","-0.63418744","-1.38673963","-0.84204204","-1.52250546"," 3.07282840"," 0.25318306","-0.31683012"," 2.03943495","-0.03738643"," 1.86586482","-0.67164532","-0.07697227","-0.25252886"," 3.37645326","-0.35367873","-1.41049783"," 0.79860579"," 0.33926708"," 5.72603747","-0.45232802"," 0.56025871","-0.57971333","-0.69678321","-0.45558426","-1.96562699","-0.06116102"," 0.26769616"," 1.01956537"," 2.94608513"," 0.91489260"," 1.06017889","-0.38097295"," 1.11775896"," 0.71751576","-0.55050834","-2.05022300","-0.46232999","-1.81471659","-1.35754212","-1.11674321","-1.30249475","-1.28968405","-0.92378095","-0.01912580","-1.80805906","-0.66359013"," 0.41972547"," 1.26031202"," 0.70328590"," 0.30493281","-0.48662899","-1.23773453","-1.02715190","-2.13507027","-0.99646411","-1.53408426","-0.94328335","-0.03029853","-0.27769633"," 1.11801156","-0.42990774"
"OA","-0.94535435","-2.64718920","-1.15150309","-1.03009006","-1.17183495"," 0.36036245","-1.17841341","-2.05402034","-1.83728124","-3.18574979"," 0.48074658","-1.47852676","-0.91776814","-0.15245559","-0.67711008"," 0.61072532","-1.40580312","-1.17930006","-0.91288097","-0.38676569","-0.77529629","-1.98780632","-1.93558881","-1.07848955"," 1.78382456","-0.20964967","-0.09343960","-1.23544511","-2.07887134","-2.28754667","-2.35772488","-1.48531800","-0.26081074","-2.21060800"," 1.00968375"," 1.02753202"," 1.12317157"," 0.77998023"," 3.14658456"," 1.62910926"," 1.66591509"," 2.51707320"," 2.97322047"," 0.09521311"," 2.41983459","-0.70789352","-0.57887393"," 2.97269334"," 0.93283687"," 4.08564544","-2.06095239"," 4.16944797"," 4.31535568"," 6.53421108"," 6.06286549"," 3.13172361"," 4.03986539"," 0.47341598"," 3.38426362"," 3.47260048"," 4.03478624"," 4.37195141"," 2.35044769"," 1.17844740"," 3.41574313"," 2.53073089"," 4.57503597"
"OA"," 0.963050078","-0.445068071"," 2.715661261","-0.370824057","-1.124775255","-0.880116367","-0.771572070"," 0.914311102"," 1.484872610","-0.496270160"," 1.993390152"," 0.883744362","-1.500945222"," 2.769361674"," 1.979372970"," 1.129677443","-1.401491831","-0.867565262","-1.002976197"," 2.153523556","-1.929125047"," 0.715810994"," 1.631006615","-0.408438816"," 0.570876107","-0.676660066"," 1.355882671"," 0.556030475","-0.100445087"," 1.917264405"," 0.219251931"," 1.732157063"," 6.317196641"," 3.580439814"," 2.112790800","-2.384909829","-1.703254625","-1.188674659","-0.884792845","-0.387682469"," 0.174659222","-1.009260253"," 0.685973204"," 0.765665593","-0.942659101","-0.194337425"," 0.786312089"," 2.924955696","-0.512936828"," 2.721834928","-0.006579724","-3.464557185"," 3.641496536","-0.454489268","-3.115131658"," 3.985433904","-1.160029576"," 1.251908062"," 3.974441925"," 1.673444168","-3.033918360"," 2.291289401","-0.772091643"," 0.371402783","-1.430263638","-1.341390785"," 0.092251338"
"OA","-0.39910248"," 0.44865071","-1.28889696"," 1.47815670"," 1.78297950"," 0.22629315"," 1.88542215","-2.04271875","-1.30785381","-0.60008837"," 0.41304587","-2.47135940"," 1.65007729"," 0.52792088","-0.54822585","-1.32175128"," 1.97596473"," 1.30082860"," 1.20790493","-0.89826609"," 1.63297309","-0.22199858","-0.22949094"," 0.61906536","-1.75880869"," 0.57191449"," 0.24227149","-0.64706325"," 0.35649123"," 0.54989105"," 0.35725187","-0.40218601","-0.50170720","-1.25584965","-0.16463982"," 0.95254409","-1.31072611"," 0.22334194"," 0.47315048","-0.13859357","-1.63675175","-0.84370565","-2.00555616"," 1.16191645","-1.92866918","-1.43048683","-0.89911341","-0.16573701","-0.82401512"," 0.21786630"," 1.00664749"," 0.09137331","-1.45206734"," 1.31437726"," 0.40455220","-1.58787733","-2.01782683","-1.85186952","-0.19287353","-0.81698874","-3.45269600"," 0.04433196","-0.65501183"," 0.06550753"," 1.41981632","-0.18069836","-1.23705934"
"OA","-0.06856583"," 1.20545451","-0.05160867","-0.92460067","-0.72163395","-0.47274796","-0.17430131","-0.38410933","-1.21684106"," 0.21055478","-0.10763629","-0.18708432","-0.51811914"," 0.12797429"," 1.20776729","-1.35093642","-0.54379303","-1.02025384","-0.74084386"," 1.20817426","-0.27025173"," 1.11616994","-0.61199810"," 1.05604175"," 0.51109582","-0.94960902","-0.66988763","-0.27767822","-0.04458963"," 0.13396477"," 1.79155138","-0.53266745"," 2.56188836"," 1.54109448"," 0.46225704"," 1.04809894","-0.06423061"," 1.38704226"," 0.82954422","-0.79603200"," 1.77743693"," 1.01493046"," 1.77218560"," 3.33419080"," 0.54418451"," 0.76242747"," 2.04940563","-0.62245173"," 1.29540850"," 3.43202618"," 1.70087326"," 4.07324380"," 2.56572717"," 4.98007905"," 5.04620360"," 1.66158218","-0.17967604"," 2.14170214"," 2.22414258"," 4.66057370"," 0.81976620"," 3.80854809"," 0.84598502"," 0.09535745"," 1.51379145"," 0.40815216"," 2.40824629"
"OA"," 1.05155239"," 0.94623500"," 2.79212352"," 0.32617180"," 0.24899090"," 0.02506439"," 0.04792695"," 1.50973137"," 0.08214357"," 0.70553726"," 1.37277202"," 1.22062240"," 0.01869332"," 1.83619555"," 1.51808474","-0.36914931"," 0.08116316"," 0.73319516","-0.88297069"," 1.17211248","-0.43388859"," 0.87394255","-0.35201661","-0.66482800"," 1.96327385","-0.09295924"," 0.65975547"," 0.67994910"," 1.22744353","-0.54601206"," 1.18851877"," 1.25622788"," 1.30231685"," 2.15616979"," 2.43189416","-1.35425113","-1.91566443"," 0.03130104","-2.05590502"," 2.80694495","-0.33018890"," 0.29687435","-1.80205373","-1.70100619","-0.02209843"," 0.85399433","-1.00331752"," 1.84381048"," 2.66833715","-2.91741420","-0.61749229","-2.33291112","-2.26302565","-2.86685740","-2.42579648","-1.04178191","-0.99431312","-0.56081040","-2.85274934","-2.35927175","-3.60415228","-2.79117579","-1.03360569","-1.06664285"," 0.63042209","-1.31182549","-2.67444845"
"OA"," 2.28349831"," 3.94254072"," 0.78814409"," 0.91553904"," 3.22850564"," 0.50434922"," 3.12171172","-0.24013269"," 2.24608848"," 3.80556655","-0.20881089"," 0.87934576"," 2.70460185","-0.20933107"," 0.11545029"," 0.38575639"," 3.15508013"," 0.51059750"," 2.61099564","-0.69768806"," 3.17216911"," 5.13800730"," 3.03699528"," 3.91812684"," 2.18974966"," 1.90299810"," 1.51596560"," 2.19609565"," 2.86219025"," 2.70132213"," 5.19772716"," 0.58711314"," 1.49468588","-0.52195819","-1.40499530"," 0.38902747","-0.30916370"," 0.60927937"," 1.97601360","-1.45222488","-1.02964986"," 3.26376089"," 0.60081330"," 1.03234153"," 2.72443588","-0.82226514"," 0.40663670","-0.59551811"," 0.46878529"," 2.30991463","-2.35024717","-0.02872941"," 2.34741842"," 0.70654929"," 1.01498827"," 1.28605601"," 2.20409535","-1.92170433"," 1.98077907"," 1.75717961"," 1.74056821"," 1.73215253"," 0.92291226","-0.25737680"," 0.02433929"," 0.64157827"," 0.26425293"
"OA","-0.171588771"," 0.018187208","-4.567757702","-0.085555485"," 0.099546207","-0.201426984"," 0.132960615"," 2.127403925"," 1.793655250"," 0.778247501"," 1.480240583"," 0.264055035","-0.195996063"," 2.276439812","-0.094157853"," 3.845172695"," 0.094909489"," 1.197009078"," 0.311550199"," 2.320172536","-0.529987486"," 0.198817155"," 0.311531801"," 0.094420374","-0.905479456"," 1.469531963"," 0.217000987"," 1.295944844","-0.802783721"," 1.746869103","-1.285111025"," 0.990038015"," 0.510975204"," 2.517072049"," 1.533082918","-2.409726616","-1.656879977","-2.112734087","-0.347536199"," 1.695081430","-3.038490438","-1.725112935"," 0.267291325","-1.725331121","-1.235242962","-0.845702049","-1.947018626"," 1.548930671","-0.904937621"," 2.280690345","-1.212423233"," 0.740337937"," 1.375858881"," 0.005398315","-3.592147857"," 0.669332654","-0.683554665"," 0.006673844"," 1.794968945"," 1.537984557","-1.429947240"," 1.003793808","-0.334919027","-1.920154144"," 0.792667379","-1.531919523","-3.049091402"
"OA"," 0.376784917","-0.917449296","-2.227317882"," 0.514267936","-0.320973352"," 0.860327737"," 0.496934956","-2.791432997","-0.491339205","-1.423113252"," 1.853442608","-1.425409777"," 0.233690501"," 1.664711148"," 0.421191045"," 1.479232203"," 0.422932379"," 1.493711888"," 0.595096082","-0.227630106"," 0.414187240","-1.646183437"," 0.312338250","-0.480148658","-2.060590507"," 0.679160092"," 0.264117638","-0.195592209"," 1.127172121","-0.350205044","-2.816369882"," 0.040318568"," 0.072096032"," 0.007107443"," 0.936192839"," 0.980553046"," 0.542715790"," 0.353003178","-0.140562200","-1.270809501","-0.860717872","-0.756033858"," 1.127872700","-0.966144778"," 0.523413246","-0.893615846","-1.815034869","-1.192173104"," 0.516585026"," 1.403640321","-0.499538809"," 0.521847342"," 1.146747899"," 0.820089782","-0.404546082"," 1.472475394","-1.374513148"," 0.161695182"," 1.547372437"," 0.558833357"," 3.108977729"," 1.908543560","-2.471548270","-0.489874183"," 0.154428390","-0.517345748"," 0.864946595"
"OA","-1.80411155","-0.16329900"," 0.01672702","-0.28514831"," 0.03571455","-0.01974531"," 0.52985973"," 1.43479058","-2.01929465","-0.69131003","-0.37696233","-1.32053130"," 0.11001126"," 0.20052208"," 0.18869656"," 0.11998052"," 0.11001126","-0.77385912","-0.28648898"," 1.43339964"," 0.48157662"," 0.44885131","-0.56058804","-0.50180542","-0.03785964"," 0.74777395","-2.02595664","-0.26586740","-1.86245874","-1.85030099"," 2.18088082","-1.30001245","-0.71973049"," 1.86919914"," 1.40842651"," 0.09220443","-1.23195292","-0.62281646","-0.22322275"," 1.97031484"," 0.32454501"," 3.41010632"," 0.92059275"," 3.65920913"," 0.72431684"," 0.94303285"," 2.27269121"," 3.10466353"," 3.09582837"," 0.27127936"," 2.09100326","-1.47760209","-0.28000412"," 2.93560408","-0.27239472","-1.22624447","-1.01502971"," 2.98918024","-1.75265220","-1.74021318","-0.30572303","-0.71073886"," 1.19144281"," 1.69077383"," 0.95517109"," 1.58295333"," 5.09789041"
"OA"," 0.185276622"," 1.559197466"," 2.056646781"," 3.523128041"," 1.993896341"," 1.473904654"," 2.166991954"," 0.482757047","-0.234637464","-0.666347293","-0.525401533"," 1.184118897"," 2.210369619","-1.178107135","-0.705563232"," 0.012996004"," 2.437765612"," 1.168825919"," 2.934015453","-0.154039029"," 2.260158053"," 1.038965496","-1.404434305","-0.153447329","-1.247950200"," 0.973571679"," 0.536432551","-1.243598881"," 1.616162031","-0.578076349"," 0.837178278","-1.587395990","-0.418492680","-0.929726479","-1.095665286"," 0.552605294"," 0.768072070"," 0.157503309","-0.323728784","-0.637401416"," 0.276834240"," 1.670035665","-0.398794896","-2.488729447","-0.290983508","-1.045957152","-1.075460417"," 1.335595463","-1.010960612","-0.267594105"," 0.528927502","-0.008428887","-1.219204601"," 1.854503935"," 1.464574348","-0.028093456","-3.557330743","-0.783345168","-1.332791237","-2.266262689"," 2.463149903","-0.241658065","-1.500318047"," 2.675372989"," 0.312460831"," 1.715800278"," 4.021894575"
"OA"," 0.12504047","-2.88566300"," 1.96481221"," 0.20677743"," 0.85081824"," 0.32964996"," 0.74180982","-2.18820522"," 0.71450199","-1.94206074"," 0.28656223"," 0.46211675"," 0.59291469"," 1.63398951","-0.03408189"," 1.80482833"," 0.75520840"," 0.35312083","-2.20376864"," 1.70279236"," 0.65361662","-1.28894385","-0.01907028","-1.60877998"," 1.06028148"," 0.35851935"," 0.21634038","-1.18998805","-1.62130399","-1.30624926","-2.65350989"," 1.19366624","-0.41440983"," 1.85829495"," 1.57840252"," 0.16636090"," 0.10628712"," 0.84624905"," 2.12371291"," 3.72698220","-3.21671036"," 0.85045572","-0.48858377","-2.01235810","-2.17103638"," 0.21894520","-1.96439617"," 1.16841355","-0.99383390","-0.63598187"," 0.43329066","-0.87301671"," 1.24538264"," 0.19796944"," 0.07273152"," 0.03962438","-0.71408510"," 0.83481402"," 0.94803128"," 0.16770275","-3.75931197","-1.16740154"," 0.10222454"," 0.54180257","-0.27365590"," 1.29166486"," 3.01631177"
"OA"," 2.585840075"," 3.988494135"," 1.237612742"," 0.804798039"," 0.671043771"," 0.851938923"," 0.717759827","-0.273808070"," 2.019571896"," 4.491770415"," 1.133576428"," 1.580807277"," 0.692130769"," 0.283761176"," 2.652189309"," 2.803469820"," 1.045483284"," 0.265856070"," 1.385433314"," 0.399953220"," 1.165799738"," 3.787445596"," 1.377286318"," 3.923849062"," 2.653487566"," 0.285142460"," 2.386727899"," 2.909284600"," 2.259816947"," 1.239683631"," 5.352297823"," 2.185533804"," 5.014027576"," 1.656813706"," 0.223372726","-0.384511047"," 1.509187084"," 0.003504564","-0.768232537","-0.953405861","-2.181030172"," 3.005057366"," 0.795874025","-0.287832639"," 1.368996943","-1.136686466","-0.892177706","-2.119574966"," 0.639227964"," 0.242096305","-2.283963213","-1.699288941"," 0.611105848","-0.989302976","-1.326096523"," 0.897924341","-0.184967589","-1.349000871"," 0.625595562","-0.291142138"," 1.743590765"," 0.050682971"," 0.120561416","-0.614939407"," 0.480687495","-0.240920905","-1.605663353"
"OA"," 1.02977423"," 1.88433330"," 4.06293228","-0.98153400","-0.91801477","-0.60289978","-0.71272117","-0.32091336"," 0.34281349","-0.99117815"," 1.01768420","-0.44436446","-1.23151422"," 1.74126248"," 0.20661451"," 0.47935829","-1.46367274","-1.01176387","-2.14935940"," 0.52840940","-1.77226140"," 0.18701256"," 0.62769316","-0.21314992","-1.42668065","-0.27422762"," 1.36133653"," 0.49446640","-0.74553854"," 0.48283495","-0.26257900"," 0.64682318"," 2.72945456"," 1.68773305"," 1.79388813","-1.12274766","-1.62796310","-1.11756259","-0.09006842"," 1.93583173"," 1.04383429","-1.19857727","-1.06552667","-0.21192219"," 3.05192409"," 2.82757416"," 2.42289939"," 0.46216977"," 1.29735850","-3.18949745"," 0.07092956","-2.65069372","-1.24174747","-1.38065726","-2.94122196","-1.98509310","-0.47085750"," 1.83963929","-2.62063276","-1.59992326","-3.57131184","-1.20946850","-0.29138044","-0.18996236"," 0.10780892"," 0.04682488"," 3.22400403"
"OA","-1.50476347"," 0.06096582"," 0.05422007"," 3.43065482"," 0.36404388","-0.51345342"," 0.07028223"," 1.88675842"," 1.58263354"," 1.71442805","-0.40065396","-1.66633740"," 0.29042412","-0.84209536"," 0.91163185","-1.50610278"," 0.01146071"," 1.49937665","-0.60130344"," 0.67439233","-0.45806232"," 2.27691510"," 2.94168168"," 1.75832107","-0.66888377"," 0.96154679","-2.36956088"," 0.13818123"," 1.66442944","-0.03777637","-1.27725804"," 0.10565841","-0.50317924","-0.28332203","-0.06314884","-1.28741266","-0.44237660","-0.79966047","-2.91614727"," 2.47664053"," 0.56909421","-2.29232430","-1.76852622","-2.01351263","-1.63470631"," 0.02379590"," 1.01583823"," 1.58452491","-0.77875611","-1.05352979"," 1.23449007"," 2.66989225","-1.30370277"," 4.80510611"," 2.65484460","-3.78915970"," 0.28232663","-1.88380584","-2.38042258","-2.68457828","-2.31640718","-1.83752691"," 0.06620957","-2.61625589"," 1.87642838","-1.49727778"," 3.65470666"
"OA"," 3.04360159"," 4.33141786"," 0.08637130"," 0.81933201"," 0.83807654"," 1.31770571"," 0.83942970"," 1.60607780"," 2.39082613"," 3.94567724","-0.33193038"," 0.94250770"," 0.75322518","-1.08124810"," 2.17126269"," 0.58570104"," 0.78891333"," 1.66502511"," 0.41658780","-1.26630352"," 0.67099787"," 5.14442125"," 1.67633819"," 3.14492848"," 3.19559262"," 1.24366464","-0.16272400"," 2.81338017"," 2.64762385"," 2.60785223"," 5.23791726"," 0.61598628","-1.77547915","-1.24968702","-3.31613345","-0.30919548","-0.53168867","-1.06581513","-0.73333279","-2.65854194","-0.55997130","-1.12297201"," 3.91169335","-0.47804304","-0.34304363","-0.27941066"," 0.33456584","-0.76498844","-1.71070992"," 4.13587541","-2.26123989","-2.43073229"," 3.50100421"," 1.67388481","-1.39263280"," 4.58009279"," 0.05541503","-3.45836306"," 4.68754573"," 3.91404016","-0.76984320"," 4.51956063"," 0.08244564","-1.18077442","-1.91209625","-2.96768793","-3.43074930"
"OA","-2.239841548","-2.020213172","-3.278621274","-0.923713011","-0.116217005","-0.082897145"," 0.016215064","-0.098455096","-1.257697679","-3.404972267","-0.407523417","-2.099216736"," 0.000359596","-0.737938236","-1.722050333","-2.317164008","-0.189260090","-0.955657789","-0.365834944"," 0.385694029"," 0.065184400","-0.087708226","-1.569929150","-2.794634170","-3.218166356","-0.188248663","-1.717780259","-2.252290114","-2.896823910","-1.187343428","-1.883935948","-1.670739602"," 1.521666291","-1.500169123","-0.106626999"," 2.163084260"," 1.778637649"," 1.488500981","-0.868017572"," 2.420279999"," 0.535117872"," 6.364479468","-1.868018687","-0.233405994","-1.534607710"," 0.603787120"," 0.680308629"," 0.250987577"," 0.249449571","-1.597384889"," 0.113985055"," 2.807161147","-1.565201882"," 6.222040228"," 5.860240388"," 0.133769620"," 0.277493315"," 1.600944658","-1.200407419","-0.710563975"," 0.043277302","-3.306382738"," 0.404956351"," 1.694481575"," 1.973113332"," 2.704290520"," 4.160940246"
